SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BAJFINANCE,EQ,7325,7330,7226.05,7302,7300.1,7319.7,361587,2633116713.40,11-Oct-2024,45268,INE296A01024
CRAYONS,SM,124.75,126.8,124.75,125.5,125.5,126.15,7000,880200.00,11-Oct-2024,7,INE0OFK01019
GOKUL,EQ,53.75,55.39,51.36,52.83,53.17,53.12,165005,8805398.67,11-Oct-2024,2096,INE020J01029
POWERINDIA,EQ,15748.15,16549.95,15557.45,15899.2,15852,15960.15,121443,1952082731.25,11-Oct-2024,33505,INE07Y701011
MARINE,EQ,241.9,245.5,231.25,233.61,234.01,241.69,212067,50424031.74,11-Oct-2024,4019,INE01JE01028
MRF,EQ,132400,132417.9,131151.2,132197.6,132214.15,132214.45,3353,442348070.60,11-Oct-2024,2424,INE883A01011
PULZ,ST,173.65,178.9,170.5,178.7,178.9,177.65,13000,2292650.00,11-Oct-2024,11,INE335X01014
SANGAMIND,EQ,422.8,446,418.2,437.6,437,421.45,37447,16306052.85,11-Oct-2024,2148,INE495C01010
SURYAROSNI,EQ,698.7,729.95,694.65,722.15,722,697.85,539690,389414830.70,11-Oct-2024,28798,INE335A01020
SWASTIK,SM,63.55,63.55,63.55,63.55,63.55,65.7,2400,152520.00,11-Oct-2024,2,INE0DGC01025
MOM30IETF,EQ,38.35,38.35,37.77,38.08,38.09,37.98,701164,26670995.84,11-Oct-2024,4424,INF109KC17C7
MGL,EQ,1861,1870.9,1831.3,1834,1831.3,1869.5,185640,342416986.80,11-Oct-2024,19878,INE002S01010
RADIOCITY,EQ,16.29,16.29,15.69,15.73,15.74,15.77,170975,2709864.67,11-Oct-2024,564,INE919I01024
RADIOCITY,P1,112,112,104.5,104.5,104.5,104.55,108,11318.00,11-Oct-2024,15,INE919I04010
PRIMESECU,EQ,286.4,300,285.8,295.65,298,290.4,59039,17340883.50,11-Oct-2024,1500,INE032B01021
PDMJEPAPER,EQ,118.6,123,117.21,120,120.42,118.6,443085,53347337.48,11-Oct-2024,5376,INE865T01018
TAPIFRUIT,SM,116,116,116,116,116,116,1500,174000.00,11-Oct-2024,2,INE0M7001010
PKTEA,EQ,497.45,515.95,497.15,502,502.1,507.65,1730,878798.20,11-Oct-2024,115,INE431F01018
TIRUPATIFL,BE,31.76,31.76,31.76,31.76,31.76,31.14,73285,2327531.60,11-Oct-2024,225,INE319Y01024
WHIRLPOOL,EQ,2382.55,2386.75,2342.75,2367.15,2359,2370.65,73635,174278515.15,11-Oct-2024,17030,INE716A01013
CERA,EQ,7920,7970,7876,7899.65,7905,7997.1,6403,50640493.25,11-Oct-2024,2659,INE739E01017
FMGOETZE,EQ,419.2,420,414,419.05,419,418.15,97862,40969931.25,11-Oct-2024,1370,INE529A01010
POWERGRID,EQ,334.45,335.35,329.5,330.05,330.35,334.35,6098468,2018832390.50,11-Oct-2024,67966,INE752E01010
SELMC,BE,51.96,52.3,50,51.08,51,50.94,7654,389339.84,11-Oct-2024,141,INE105I01020
SHRENIK,BE,0.86,0.86,0.83,0.83,0.84,0.85,1207578,1014112.54,11-Oct-2024,1277,INE632X01030
764HUDCO31,N8,1143,1143,1143,1143,1143,1141,1,1143.00,11-Oct-2024,1,INE031A07AO5
BAHETI,SM,404.95,404.95,404.95,404.95,404.95,395.05,750,303712.50,11-Oct-2024,1,INE029Q01017
BALAXI,EQ,97.19,97.19,96.4,97.09,97.19,97.19,38418,3726130.27,11-Oct-2024,553,INE618N01022
68GS2060,GS,100.95,100.95,98.7,100.4,100.4,100.95,1020,102377.25,11-Oct-2024,4,IN0020200187
NV20,EQ,162.47,162.47,159.05,160.05,160.7,160.71,16970,2731414.00,11-Oct-2024,376,INF174K01Z71
MUKANDLTD,EQ,157.44,160,156.78,158,158.42,157.29,107319,16962255.92,11-Oct-2024,1507,INE304A01026
893NHB29,N6,5977,5977,5977,5977,5977,5752.5,9,53793.00,11-Oct-2024,2,INE557F07181
RKFORGE,EQ,966,1024,965.05,999.3,995,967.4,1635497,1645865639.15,11-Oct-2024,65110,INE399G01023
RATNAVEER,BE,196.17,196.17,194,194,194,192.33,138599,27182416.77,11-Oct-2024,458,INE05CZ01011
SHYAMCENT,EQ,17.42,18.07,17.42,17.89,17.99,17.42,181135,3238833.74,11-Oct-2024,766,INE979R01011
AARTECH,EQ,67.9,67.9,65.15,65.69,65.92,66.43,43336,2859670.78,11-Oct-2024,1005,INE01C001026
AMNPLST,EQ,298.7,300.75,291.1,291.95,291.3,297.2,4077,1205204.45,11-Oct-2024,306,INE275D01022
AVANTEL,EQ,179.9,182.48,176.8,177.68,178.09,178.93,826921,147699949.13,11-Oct-2024,16197,INE005B01027
BAJAJHFL,EQ,150.84,152.74,149.6,150.88,150.99,150.84,12286184,1856584680.74,11-Oct-2024,97926,INE377Y01014
MOMENTUM,EQ,37.31,37.91,37.31,37.83,37.89,37.68,52244,1969562.27,11-Oct-2024,589,INF209KB14K7
BIRET,RR,289.5,292.9,288.9,291.99,292,289.4,353990,103364096.37,11-Oct-2024,3902,INE0FDU25010
DPSCLTD,EQ,19.55,19.58,19.16,19.31,19.3,19.29,519083,10042269.50,11-Oct-2024,2074,INE360C01024
FSC,BZ,2.2,2.24,2.12,2.12,2.14,2.14,238400,521457.84,11-Oct-2024,1014,INE935Q01015
HAVELLS,EQ,1944.45,1947,1928.5,1938.5,1939.15,1938.3,329385,638429765.55,11-Oct-2024,24082,INE176B01034
AUTOIETF,EQ,27.26,27.26,26.98,27.02,27.05,27.09,275148,7438170.79,11-Oct-2024,2376,INF109KC10V2
ISFT,BE,146,148.85,145.02,146.59,147.6,145.93,4919,724460.91,11-Oct-2024,88,INE566K01011
JFLLIFE,SM,24.65,24.65,24.65,24.65,24.65,24.7,6000,147900.00,11-Oct-2024,1,INE0LA901015
PURVA,EQ,391,398.7,385.05,394.45,393,386.55,28432,11168498.05,11-Oct-2024,1648,INE323I01011
1050NFL26,N7,1000.2,1000.2,1000.2,1000.2,1000.2,1000.2,10,10002.00,11-Oct-2024,1,INE342T07387
BBL,EQ,4975.05,4991.95,4818.15,4891,4888,4942.05,17602,86193598.30,11-Oct-2024,3731,INE464A01036
JUBLINGREA,EQ,734.85,743.5,725.35,733.75,736,732.2,205490,150630100.25,11-Oct-2024,10658,INE0BY001018
KRSNAA,EQ,880,902.4,842,844.85,843.7,859.8,283237,247139218.10,11-Oct-2024,19820,INE08LI01020
SPECTRUM,SM,1525,1625,1525,1606,1619.95,1599.95,1375,2167368.75,11-Oct-2024,9,INE01EO01010
YAARI,EQ,12.85,12.85,12.85,12.85,12.85,12.24,34516,443530.60,11-Oct-2024,96,INE126M01010
21STCENMGM,BE,106.8,106.8,106.8,106.8,106.8,104.71,1137,121431.60,11-Oct-2024,14,INE253B01015
AVG,EQ,524.85,533.8,511,516.35,518,516.75,79466,41511324.90,11-Oct-2024,4181,INE680Z01018
DYNAMATECH,EQ,8000,8000,7706,7741.5,7765,7928.55,10604,82838387.95,11-Oct-2024,3084,INE221B01012
INGERRAND,EQ,4443.5,4470.95,4372.65,4434.75,4409,4400.95,12871,56939659.20,11-Oct-2024,3820,INE177A01018
MIDSMALL,EQ,54.97,54.99,54.15,54.69,54.71,54.35,328088,17882766.01,11-Oct-2024,631,INF769K01LJ8
PRAENG,BE,36,37,35.5,35.85,35.78,36.08,20446,736493.73,11-Oct-2024,99,INE505C01016
SANSTAR,EQ,128.1,129.95,126.75,127.57,127.7,128.96,759433,97286906.53,11-Oct-2024,8814,INE08NE01025
11DLSL25,NV,1048,1048,1048,1048,1048,1059.8,1,1048.00,11-Oct-2024,1,INE614X07365
SILKFLEX,ST,86.95,88.3,86.95,88.3,88.3,84.25,10000,872200.00,11-Oct-2024,5,INE0STN01015
VIVO,SM,91.35,91.35,91.35,91.35,91.35,87,12800,1169280.00,11-Oct-2024,8,INE0IA701014
YATRA,EQ,125.77,127.36,124.34,125.49,125.84,124.75,249877,31445812.40,11-Oct-2024,7711,INE0JR601024
5PAISA,EQ,538.25,548.4,537.5,539.75,541.95,536.9,56076,30383671.75,11-Oct-2024,3408,INE618L01018
BHAGCHEM,EQ,348,354.45,345.05,351.55,353,348.85,26655,9316861.25,11-Oct-2024,1057,INE414D01027
SILVERADD,EQ,87.3,88.66,87.3,88.17,87.76,86.68,431567,38043779.84,11-Oct-2024,124,INF740KA1RE3
HLVLTD,EQ,15.05,18,15.05,18,18,15,19850407,341647820.35,11-Oct-2024,30134,INE102A01024
NAGREEKEXP,BE,39.03,39.99,38.56,39.15,38.99,39.75,7122,278748.44,11-Oct-2024,72,INE123B01028
NKIND,EQ,49.89,49.89,46.42,46.73,46.6,48,1492,71422.20,11-Oct-2024,88,INE542C01019
PRIVISCL,EQ,1604.5,1629,1568.2,1609.25,1616.4,1587.9,85097,136665176.05,11-Oct-2024,6942,INE959A01019
TASTYBITE,EQ,13220,13367.45,12850,12975.35,12901.05,13199.65,4810,62870960.60,11-Oct-2024,2177,INE488B01017
APARINDS,EQ,10500,10664.6,10321.65,10428.4,10390,10649.7,119268,1250875223.45,11-Oct-2024,28484,INE372A01015
AVADHSUGAR,EQ,756.95,760,740.1,745.35,748,757.5,43405,32425932.10,11-Oct-2024,2712,INE349W01017
AXISGOLD,EQ,63.43,64.09,63.43,63.98,63.99,63.34,70202,4490923.28,11-Oct-2024,930,INF846K01W80
BBTCL,EQ,236.7,239.9,232,234.96,234.06,235.5,5960,1402878.90,11-Oct-2024,275,INE01EE01011
MVGJL,EQ,266,266,256.6,258.5,259,264.55,230958,60162786.05,11-Oct-2024,3996,INE0KNT01012
MOQUALITY,EQ,213.16,215.72,211.18,212.81,214.25,212.21,2385,508302.83,11-Oct-2024,69,INF247L01BH8
NCC,EQ,301.8,302.45,296.85,298.45,298.4,301.8,1898716,568363139.65,11-Oct-2024,35741,INE868B01028
PENINLAND,EQ,52.35,52.5,51.5,52.18,52.05,52.25,222817,11585722.62,11-Oct-2024,1668,INE138A01028
SUNTV,EQ,787.8,795.65,781,783.85,782.45,790.65,332674,261984802.05,11-Oct-2024,15120,INE424H01027
TMB,EQ,453,455.45,450.5,451.95,451.5,452.7,60964,27569688.05,11-Oct-2024,3342,INE668A01016
UDAICEMENT,EQ,31.3,31.3,30.94,31.11,31.09,31.02,354199,11011315.83,11-Oct-2024,1571,INE225C01029
VSTL,EQ,261.45,266.35,256.15,265,266,259.45,47438,12386191.10,11-Oct-2024,1192,INE0QTF01015
WALCHANNAG,EQ,322.6,332.2,317,328.8,327,319.6,324972,106154886.75,11-Oct-2024,6907,INE711A01022
SGBFEB29XI,GB,8100,8100,8090,8090,8090,8030,40,323800.00,11-Oct-2024,8,IN0020200393
ALKALI,EQ,120.9,124.65,120,123.62,123.88,122.01,18407,2272167.25,11-Oct-2024,585,INE773I01017
CHEMBOND,EQ,607.8,607.8,584.65,589,587.65,604.6,7718,4565037.00,11-Oct-2024,561,INE995D01025
NV20IETF,EQ,16.3,16.3,15.78,15.88,15.88,15.84,796426,12607791.96,11-Oct-2024,3271,INF109KC11V0
JTLIND,EQ,214.75,215,211,212.28,212.25,213.6,456236,97085216.21,11-Oct-2024,10062,INE391J01024
MARUTI,EQ,12944.1,12980,12725,12776.65,12792.1,12944.1,274243,3519779381.65,11-Oct-2024,67576,INE585B01010
SOTL,EQ,557,559.9,545.1,549.35,549,556,48081,26490830.80,11-Oct-2024,4394,INE035D01020
925IHFL25D,N6,1003,1003,1000,1001.2,1000,1000,50,50060.00,11-Oct-2024,2,INE121A07RH2
SUPRAJIT,EQ,506.15,509,500.5,505.4,506,506.15,101601,51191551.00,11-Oct-2024,8488,INE399C01030
GROBTEA,EQ,1406,1406,1302,1331.55,1319.6,1408.3,3729,4975803.65,11-Oct-2024,836,INE646C01018
849NTPC25,N7,5.21,5.25,5.21,5.21,5.21,5.21,6703,35022.83,11-Oct-2024,38,INE733E07JP6
COALINDIA,EQ,487.5,493.9,487.45,492.95,493.1,488.1,4364566,2144626243.05,11-Oct-2024,60325,INE522F01014
EBBETF0433,EQ,1170.52,1170.52,1165.26,1169.25,1169.01,1165.7,1121,1310782.14,11-Oct-2024,54,INF754K01QX0
GLENMARK,EQ,1761,1805,1759.85,1790.65,1796.05,1760.95,474661,849942902.55,11-Oct-2024,33763,INE935A01035
JYOTICNC,EQ,1120,1138.9,1110,1133.45,1135.85,1126.3,148371,167011718.55,11-Oct-2024,9318,INE980O01024
MKPL,BE,9.19,9.19,9,9.07,9.1,9.22,133015,1209656.84,11-Oct-2024,675,INE964W01021
PTL,EQ,42.9,43.4,42.2,42.9,42.89,43,54398,2326157.75,11-Oct-2024,692,INE034D01049
SUNTECK,EQ,563.9,565.75,554.2,556.25,555.7,563.45,78491,43739968.35,11-Oct-2024,5991,INE805D01034
TCIEXP,EQ,1040.7,1048.9,1029,1039.1,1039.95,1040.7,27831,28907420.45,11-Oct-2024,3338,INE586V01016
SGBDEC2513,GB,8100,8100,8100,8100,8100,8080,1,8100.00,11-Oct-2024,1,IN0020170158
CELLECOR,ST,62.9,62.9,61.2,62.9,62.9,59.95,2076000,130437300.00,11-Oct-2024,209,INE0OMO01025
GLOBALPET,SM,119,126.65,118,123.7,124,118,57000,7031625.00,11-Oct-2024,38,INE0PS501019
JMA,EQ,105.25,107.94,105.25,106.17,107.89,106.1,21697,2313437.75,11-Oct-2024,535,INE412C01023
MAFANG,EQ,96.49,97.25,95.6,97.05,97,95.66,1144783,110754498.96,11-Oct-2024,6556,INF769K01HF4
PAGEIND,EQ,44602,46100,44602,45370.15,45400,44165.05,57301,2601722145.55,11-Oct-2024,22413,INE761H01022
RCF,EQ,182.59,182.59,178.46,179.82,179.5,182.66,2139999,385357290.32,11-Oct-2024,21047,INE027A01015
AADHARHFC,EQ,440.7,444,439,440.9,443.15,440.7,221260,97532417.65,11-Oct-2024,7231,INE883F01010
GOACARBON,EQ,777,790,771.3,778.9,776.15,776.25,32055,24914161.05,11-Oct-2024,1903,INE426D01013
INDSWFTLAB,BE,117.6,117.6,112.7,113.28,114.45,115.13,57159,6547527.48,11-Oct-2024,632,INE915B01019
KAJARIACER,EQ,1385,1414.8,1382.2,1408,1404,1389.95,67910,94937871.60,11-Oct-2024,8425,INE217B01036
MOHEALTH,EQ,44.58,44.88,44.51,44.8,44.81,44.58,40093,1792097.34,11-Oct-2024,355,INF247L01BB1
PANACEABIO,BE,304.9,319.4,290.45,308.35,309.9,305.7,171083,52475202.55,11-Oct-2024,1890,INE922B01023
REMUS,SM,2632.2,2771,2632.2,2724.55,2720,2632.2,12800,34775590.00,11-Oct-2024,97,INE0O5T01011
990SCL26D,AH,797,797,797,797,797,840,24,19128.00,11-Oct-2024,3,INE148I07OB8
SILLYMONKS,EQ,23.33,23.55,23.3,23.3,23.3,23.89,2654,61880.24,11-Oct-2024,17,INE203Y01012
STEELCAS,EQ,759.85,773.95,750,761.2,764.8,756.1,9142,6965143.80,11-Oct-2024,904,INE124E01020
HEADSUP,EQ,14.4,14.94,14.26,14.51,14.45,14.42,88016,1293690.21,11-Oct-2024,387,INE759V01019
HEMIPROP,EQ,184.95,186.8,183.73,184.97,184.65,184.68,314488,58284956.74,11-Oct-2024,6799,INE0AJG01018
INDTERRAIN,EQ,56,56.5,54.2,55.44,55.01,55.85,102560,5702622.95,11-Oct-2024,1245,INE611L01021
ISGEC,EQ,1333.5,1356.6,1314.1,1331.9,1336,1338.4,34493,46079050.85,11-Oct-2024,5108,INE858B01029
KIRLOSIND,EQ,5311.5,5424,5200,5379.55,5370,5315.05,2098,11157680.20,11-Oct-2024,649,INE250A01039
KPRMILL,EQ,928,948.6,927.1,940,936.5,938.3,142123,133278912.00,11-Oct-2024,8761,INE930H01031
LICMFGOLD,EQ,6978.8,7048,6852,6899.65,6899,6823.9,536,3695489.30,11-Oct-2024,88,INF397L01554
MAITREYA,ST,392.1,393.95,376,378,378,378.75,6400,2473520.00,11-Oct-2024,8,INE0PLQ01011
MANORAMA,EQ,895.5,898.75,870.7,891.8,888,894.8,32703,28911002.10,11-Oct-2024,2405,INE00VM01036
MAZDOCK,EQ,4460,4479.4,4350.2,4384.95,4371,4428.35,2496317,10999951043.90,11-Oct-2024,191903,INE249Z01012
NPST,SM,2444,2524,2391.25,2421.8,2482,2495.7,20000,48946720.00,11-Oct-2024,187,INE0FFK01017
SOLARA,EQ,744.9,772.65,729,750.1,752.6,735.9,66335,50198545.75,11-Oct-2024,2924,INE624Z01016
UTISENSETF,EQ,893.97,893.98,881.07,884.53,885.8,885.7,787,696697.68,11-Oct-2024,92,INF789FB1X58
HDFCPVTBAN,EQ,26.94,26.94,25.82,26.02,26.11,26.15,63035,1640172.61,11-Oct-2024,355,INF179KC1HZ7
MIDSELIETF,EQ,19.15,19.15,18.24,18.61,18.64,18.57,136488,2536842.61,11-Oct-2024,988,INF109KC10W0
IWEL,BE,12514.4,12710,12055,12514.45,12600,12414.4,6906,86844382.45,11-Oct-2024,1143,INE0FLR01028
LOWVOL1,EQ,21.1,21.74,21.1,21.39,21.39,21.46,169529,3632037.06,11-Oct-2024,506,INF174KA1IY5
OMKARCHEM,BZ,9.75,10.14,9.35,9.79,9.78,9.66,40726,405858.49,11-Oct-2024,87,INE474L01016
UDS,EQ,379,385.55,375.6,383.4,384.45,381.35,173594,66171183.40,11-Oct-2024,5433,INE851I01011
ESILVER,EQ,91.96,92,91.2,91.74,91.68,90.15,72392,6640042.00,11-Oct-2024,73,INF754K01SF3
73GS2053,GS,107.7,107.7,107.01,107.31,107.2,107,7501,805712.81,11-Oct-2024,15,IN0020230051
BANKETF,EQ,519.92,520.38,515.01,516.58,516.77,519.82,15645,8084485.48,11-Oct-2024,1450,INF769K01KR3
SABAR,SM,18.5,19,18.4,18.95,18.95,18.2,50000,932000.00,11-Oct-2024,9,INE0DZ101013
TOTAL,EQ,89.5,89.5,86,88.18,86,89.01,2592,229482.34,11-Oct-2024,67,INE336X01012
UNITEDPOLY,BE,127,127,119,120.6,121,121.73,4259,522292.00,11-Oct-2024,60,INE368U01011
ACLGATI,EQ,106.31,109.92,106,108.13,108.2,106.9,593990,64332718.81,11-Oct-2024,4520,INE152B01027
BAJAJ-AUTO,EQ,11890,11930.65,11705.6,11876.95,11869.5,11832,200855,2374556682.10,11-Oct-2024,34495,INE917I01010
ETHOSLTD,EQ,3098.6,3135,3072,3092.85,3100,3098.6,13351,41446701.05,11-Oct-2024,3385,INE04TZ01018
IPL,EQ,205.15,209,201.52,203.14,203.7,206.19,189894,38937961.78,11-Oct-2024,3596,INE0D6701023
PNBGILTS,EQ,119.8,119.99,118.7,118.78,118.8,119.32,160608,19138603.60,11-Oct-2024,2492,INE859A01011
RITES,EQ,315.5,320.6,311.8,313.6,313.6,313.95,2005612,633275652.30,11-Oct-2024,35057,INE320J01015
SBIETFQLTY,EQ,243.13,244.52,243,244.44,243.6,243.13,4055,990100.79,11-Oct-2024,85,INF200KA1WX6
11UCL26,NC,1043.16,1061,1043.16,1061,1061,1069.9,515,546147.40,11-Oct-2024,4,INE583D07455
ARSHIYA,BE,3.72,3.72,3.72,3.72,3.72,3.55,43066,160205.52,11-Oct-2024,33,INE968D01022
DUCON,EQ,8.36,9.1,8.36,8.88,8.92,8.81,19143900,163169396.00,11-Oct-2024,5386,INE741L01018
PFS,EQ,47.79,48.47,47.2,47.96,47.76,47.55,562752,26941638.14,11-Oct-2024,4074,INE560K01014
729IRFC26,NN,1033.99,1033.99,1032.99,1032.99,1032.99,1014.5,95,98139.05,11-Oct-2024,2,INE053F07892
TCIFINANCE,BE,12.6,12.6,12.59,12.59,12.59,12.85,10299,129743.75,11-Oct-2024,77,INE911B01018
RUBYMILLS,EQ,266.05,269.95,265.5,268.75,267,265.95,10684,2866416.45,11-Oct-2024,828,INE301D01026
9MMFSML,N2,1034,1034.5,1034,1034.5,1034.5,1034.5,80,82730.00,11-Oct-2024,2,INE774D08MA6
AMRUTANJAN,EQ,757,785.9,757,775.6,776.9,763.85,21483,16664224.70,11-Oct-2024,2058,INE098F01031
CYIENTDLM,EQ,702,710,686.3,694.65,690,701.5,315048,220020943.55,11-Oct-2024,16721,INE055S01018
ELECTCAST,EQ,199.6,203.4,197.11,202.3,202.3,198.62,1029168,206794638.32,11-Oct-2024,14587,INE086A01029
MHRIL,EQ,394.7,396.85,391.8,393.3,392.1,393.75,81495,32082472.55,11-Oct-2024,3840,INE998I01010
MODISONLTD,BE,188.99,188.99,180,180.98,184.78,184.44,13683,2497265.15,11-Oct-2024,287,INE737D01021
MSPL,BE,53.55,55,53.55,54.12,54.5,54.1,353433,19245901.54,11-Oct-2024,1129,INE752G01015
PARSVNATH,BE,20.02,20.02,19.59,19.59,19.59,19.63,900637,18026360.58,11-Oct-2024,257,INE561H01026
RAIN,EQ,175.66,175.9,172.15,172.98,173.25,175.66,1022643,177890052.30,11-Oct-2024,13924,INE855B01025
IIFLZC28B,Y1,1000,1000,1000,1000,1000,1000,66,66000.00,11-Oct-2024,3,INE530B07369
SCL25924A,N1,901.21,975,901.2,975,975,900.3,57,53219.10,11-Oct-2024,5,INE148I07UG4
TCL,SM,172.2,172.6,168.2,169.95,170,172.1,32000,5465160.00,11-Oct-2024,36,INE0QJL01014
SGBNOV258,GB,7930,7930,7930,7930,7930,7930,1,7930.00,11-Oct-2024,1,IN0020170109
BULKCORP,SM,114.5,115,114.5,115,115,114.5,3600,413400.00,11-Oct-2024,3,INE0SZ301012
FEL,BZ,0.81,0.81,0.81,0.81,0.81,0.8,43266,35045.46,11-Oct-2024,55,INE623B01027
HGINFRA,EQ,1489.95,1503.9,1468.4,1484.8,1482,1489.95,37911,56399085.70,11-Oct-2024,5897,INE926X01010
HINDPETRO,EQ,392,397.05,387.4,395.5,395.4,392.5,2978692,1169356817.70,11-Oct-2024,34369,INE094A01015
MNC,EQ,32.49,32.99,31.79,32.64,32.19,32.29,35190,1142575.90,11-Oct-2024,379,INF174KA1JF2
KOTHARIPRO,BE,157.99,161.5,157.01,158.48,158.88,157.23,2508,398094.26,11-Oct-2024,56,INE823A01017
IXIGO,EQ,145.08,155.39,144.1,153.55,155.3,145.08,897323,135645713.85,11-Oct-2024,8541,INE0HV901016
NEULANDLAB,EQ,12500,14489.9,12343.05,14247.65,14110,12499.15,157171,2178823679.50,11-Oct-2024,42207,INE794A01010
REDTAPE,EQ,840,842.2,814.45,833.65,833,832.7,78217,64835851.65,11-Oct-2024,4736,INE0LXT01019
MOTHERSON,EQ,210.5,214.15,209.2,212.82,212.4,210.02,10036713,2132227081.70,11-Oct-2024,75753,INE775A01035
SABTNL,BE,1006.05,1006.05,1006.05,1006.05,1006.05,986.35,327,328978.35,11-Oct-2024,25,INE416A01044
UNICHEMLAB,EQ,670,721.4,663,710.7,715.4,669.1,90599,63318374.40,11-Oct-2024,5561,INE351A01035
GAEL,EQ,141.2,146.95,139.8,140.36,140.25,140.07,5449689,779458600.90,11-Oct-2024,42708,INE036B01030
JAYBARMARU,EQ,98.39,98.72,97.11,98.07,97.8,98.39,45938,4508978.28,11-Oct-2024,855,INE571B01036
MOLDTKPAC,EQ,738.2,745,731,738.2,738,743.85,32927,24198498.35,11-Oct-2024,2450,INE893J01029
NIFTYBEES,EQ,282,287.7,277.51,278.72,278.91,279.3,2633798,734170537.01,11-Oct-2024,39712,INF204KB14I2
ANDHRSUGAR,EQ,105.5,106,104.7,105.19,105.01,105.37,99183,10439071.06,11-Oct-2024,1587,INE715B01021
CINEVISTA,EQ,20.78,20.78,19.81,20.55,20.73,20.35,15337,313783.22,11-Oct-2024,82,INE039B01026
CYBERTECH,BE,241,242,231,232.54,233.98,237.68,35261,8335899.32,11-Oct-2024,515,INE214A01019
DCI,BE,384.05,396,380,387.3,386,394.85,7695,2984078.95,11-Oct-2024,240,INE0A1101019
FILATFASH,BE,0.85,0.85,0.85,0.85,0.85,0.84,6933597,5893557.45,11-Oct-2024,410,INE185E01021
GANGESSECU,EQ,163.82,168,162.77,164.97,165,163.02,25247,4170036.57,11-Oct-2024,765,INE335W01016
GSEC10IETF,EQ,240.99,241,238,240.82,240.8,241.14,998,239369.94,11-Oct-2024,48,INF109KC18O0
MANBA,BE,134.99,141.73,133.9,141.73,141.73,134.99,199935,28042575.44,11-Oct-2024,2430,INE939X01013
MOTILALOFS,EQ,778.8,813.45,768.85,808.55,807.05,772.8,2003863,1596519358.00,11-Oct-2024,76037,INE338I01027
NUVAMA,EQ,6355,6748,6355,6691.3,6710,6375.25,169526,1122907200.60,11-Oct-2024,27995,INE531F01015
TEAMLEASE,EQ,3060.7,3060.7,2993.35,3013.8,3003.7,3060.7,25578,77049288.50,11-Oct-2024,3517,INE985S01024
WELSPUNLIV,EQ,167.85,169.4,165,165.44,165.8,168.43,1254986,208519446.72,11-Oct-2024,19763,INE192B01031
SGBOCT25V,GB,7950.11,7950.11,7950,7950,7950,7995,13,103350.11,11-Oct-2024,4,IN0020170075
AURUMPP1,X1,163.4,171,163.4,170,170,169.25,20946,3553801.25,11-Oct-2024,69,IN9898S01027
BEARDSELL,EQ,48.6,50.79,47,47.35,47.99,48.6,189176,9177432.96,11-Oct-2024,2303,INE520H01022
IMAGICAA,EQ,78.78,80.3,77.82,79.54,79.45,78.4,949207,75197361.06,11-Oct-2024,8813,INE172N01012
KARNIKA,ST,250.1,268,250.1,263,263,255.3,1600,418440.00,11-Oct-2024,4,INE0MGA01012
KNAGRI,SM,278.9,285,272,280,280,273.5,52000,14584320.00,11-Oct-2024,49,INE0KNW01016
NRBBEARING,EQ,286.8,290.3,281.35,285,284.95,284.8,212021,60404708.00,11-Oct-2024,6731,INE349A01021
PAKKA,EQ,316.85,322.95,305,307,306.85,315.85,152862,47607794.15,11-Oct-2024,2768,INE551D01018
PPAP,EQ,205.99,205.99,201.12,202.77,204,202.16,8635,1756362.14,11-Oct-2024,796,INE095I01015
1025SCL34,Z8,960,960,960,960,960,959.98,1,960.00,11-Oct-2024,1,INE148I07SQ7
889SCL27,YT,957,957,957,957,,909,6,5742.00,11-Oct-2024,1,INE148I07LV2
925SCL25B,Y3,972,990,972,990,990,972,61,59460.00,11-Oct-2024,5,INE148I07RI6
BAJAJCON,EQ,233,235,228.1,229.99,231.1,233.04,454049,104599545.74,11-Oct-2024,10064,INE933K01021
FELIX,ST,247.5,251,242,247.8,247.9,248.6,36000,8860575.00,11-Oct-2024,69,INE901X01013
GLS,EQ,1173,1189,1151,1178.05,1185.1,1178,98518,115508482.75,11-Oct-2024,7782,INE03Q201024
GLOBE,BE,4.96,5.17,4.95,5.1,5.16,5.03,416537,2116023.51,11-Oct-2024,771,INE581X01021
GNA,EQ,431.5,431.95,422.6,423.9,426,428.4,34089,14502862.20,11-Oct-2024,1359,INE934S01014
HEXATRADEX,BE,278,293.15,278,293.1,293.15,279.2,6332,1823597.35,11-Oct-2024,86,INE750M01017
LICNETFN50,EQ,273.5,275,273.25,274.23,274.33,274.52,2645,725257.13,11-Oct-2024,81,INF767K01OS7
MIEL,ST,55.4,57.95,55.2,57.95,57.95,55.2,34000,1935300.00,11-Oct-2024,15,INE0R3101011
RAJESHEXPO,EQ,278,298.5,276.85,291.45,290.85,276.85,3032061,884925230.40,11-Oct-2024,63989,INE343B01030
SBFC,EQ,88.25,90.55,88.25,89.92,90,88.91,1874376,168191618.09,11-Oct-2024,20520,INE423Y01016
SUVIDHAA,EQ,5.48,5.48,5.3,5.4,5.46,5.36,78264,422227.64,11-Oct-2024,499,INE018401013
TEXRAIL,EQ,188.91,198,187.4,196.37,197,188.8,3372774,654920347.67,11-Oct-2024,56787,INE621L01012
VESUVIUS,EQ,5388,5388,5251.3,5345.35,5340,5345.2,5857,31182146.35,11-Oct-2024,2636,INE386A01015
